"n_id","c_id","n_date","n_new_modi","n_last_modi","n_timestamp","n_topic","n_des","source","sourceLink","keyword","picture","news_use","at_id","d_id","link_html","target","expire","logo","access","n_share","n_shareuse","n_sharename","n_shareid","n_approve","n_approvedate","for_pda","show_newstop","show_vote","show_comment","comment_type","n_owner","n_date_start","n_date_end","n_time","n_delowner","n_deldate","show_group","show_topic","show_date","n_owner_org","show_textsize","show_count","d_id_w3c","picture_alt","html","wcag","css"
"336","9","2560-08-18","20170901134802","20170901135039","2017-09-01 13:51:04","ตรวจเยี่ยมการปฏิบัติงานของเจ้าหน้าที่ในการตรวจสอบคัดกรองความสัมพันธ์การเป็นนายจ้างและลูกจ้าง (แรงงานต่างด้าว 3 สัญชาติ)",,,,"ตรวจเยี่ยมการปฏิบัติงานของเจ้าหน้าที่ในการตรวจสอบคัดกรองความสัมพันธ์การเป็นนายจ้างและลูกจ้าง(แรงงานต่างด้าว 3 สัญชาติ)            วันที่ 18 สิงหาคม 2560 เวลา 12.00 น. นายวิวัฒน์ ตังหงส์ ผู้ตรวจราชการกระทรวงแรงงาน ได้เดินทางไปตรวจเยี่ยมการปฏิบัติงานของเจ้าหน้าที่ในการตรวจสอบคัดกรองความสัมพันธ์การเป็นนายจ้างและลูกจ้าง (แรงงานต่างด้าว 3 สัญชาติ) ณ สนามกีฬาติณสูลานนท์ จังหวัดสงขลา โดยมีจัดหางานจังหวัดสงขลาให้การต้อนรับ พบว่า แต่ละวันได้นัดหมายให้นายจ้างพาลูกจ้างมารับบริการวันละประมาณ 700 คน ปัจจุบันมีนายจ้างมาคัดกรองความสัมพันธ์นายจ้างลูกจ้าง 1,108 ราย แรงงานต่างด้าว 4,198 คน เป็นแรงงานเมียนมา 3,570 คน ลาว 288 คน กัมพูชา 340 คน ผลการสัมภาษณ์ คัดกรองพบว่าแรงงานต่างด้าว ผ่าน 4,122 คน ไม่ผ่าน 76 คน ซึ่งตั้งแต่วันที่ 24 กรกฎาคม -7 สิงหาคม 2560 มีนายจ้างมายื่นคำขอจ้างแรงงานต่างด้าว 2,902 ราย แรงงานต่างด้าว จำนวน 9,639 คน ผู้ตรวจราชการกระทรวงได้ให้คำแนะนำขอให้บริการให้ความสะดวกแก่ผู้มารับบริการมากที่สุด อย่างไรก็ตาม เจ้าหน้าที่ทุกคนปฏิบัติงานตามที่ได้รับมอบหมายอย่างเต็มกำลังความสามารถ ทำให้ภาพรวมการทำงานเป็นไปด้วยความเรียบร้อย","n20170901_336.jpg","2","3","0",,"_blank","2560-09-06",,,NULL,NULL,NULL,NULL,"Y","2017-09-01",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"337","9","2560-09-04","20170905090153","20170905090153","2017-09-05 09:05:21","รองนายกรัฐมนตรี กำชับกรมประมงเร่งแก้ไขปัญหาการทำประมงผิดกฎหมาย",,,"จ.ส. 100",,"n20170905_337.jpg","1","11","0","http://www.js100.com/en/site/news/view/45032","_self","2560-09-10",,,NULL,NULL,NULL,NULL,"Y","2017-12-15",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"338","9","2560-09-04","20170905090417","20170905090417","2017-09-05 09:04:51","ตั้งเป้าปลด &#039;เทียร์2&#039; ค้ามนุษย์ให้สำเร็จ",,,"กรุงเทพธุรกิจ",,"n20170905_338.jpg","1","11","0","http://www.bangkokbiznews.com/news/detail/771340","_self","2560-09-10",,,NULL,NULL,NULL,NULL,"Y","2017-12-15",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"339","9","2560-09-08","20170911093856","20170911093856","2017-09-11 09:38:56","ก.แรงงาน สัมมนาหารือปลดล็อคอาชีพสงวน ปรับโทษ ก่อนบังคับใช้ พ.ร.ก.ต่างด้าว 1 ม.ค.",,,,,"n20170911_339.jpg","1","11","0","http://www.mol.go.th/content/62676/1504763570","_self","2560-09-16",,,NULL,NULL,NULL,NULL,"Y","2018-01-05",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"340","9","2560-09-08","20170911094710","20170911094710","2017-09-11 09:47:32","กต.แจงการแก้ไขปัญหาทำประมงผิดกฎหมาย",,"กระทรวงการต่างประเทศ",,,"n20170911_340.jpg","1","11","0","http://www.tnnthailand.com/news_detail.php?id=148156&t=news","_self","2560-09-16",,,NULL,NULL,NULL,NULL,"Y","2018-03-26",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"341","9","2560-09-04","20170911095303","20170911095303","2017-09-11 09:53:03","รับชมย้อนหลังอธิบดีกรมการจัดหางาน ให้สัมภาษณ์ประเด็น ศูนย์คัดกรองความสัมพันธ์นายจ้าง-ลูกจ้าง",,,,,"n20170911_341.jpg","1","11","0"," https://www.youtube.com/watch?v=0azYF_oS4Oc&feature=youtu.be","_blank","2560-09-16",,,NULL,NULL,NULL,NULL,"Y","2018-01-05",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"342","9","2560-09-11","20170911100936","20170911100936","2017-09-11 10:09:36","ก.แรงงาน แจงค่าจ้างขั้นต่ำกำหนดตามเกณฑ์มาตรฐานสำหรับแรงงานแรกเข้าทำงาน",,,,,"n20170911_342.jpg","1","11","0","http://www.mol.go.th/content/62771/1505013922","_self","2560-09-16",,,NULL,NULL,NULL,NULL,"Y","2018-03-26",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"343","9","2560-09-08","20170911103457","20170911103457","2017-09-11 10:34:57","ปัญหาการค้ามนุษย์",,,,,"n20170911_343.jpg","1","11","0","http://www.mol.go.th/content/human_trafficking","_blank","2560-09-16",,,NULL,NULL,NULL,NULL,"Y","2018-03-26",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"344","9","2560-09-15","20170915150253","20170915150846","2017-09-15 15:02:53","ก.แรงงาน &#039;รับโล่&#039; ศูนย์ข้อมูลข่าวสารของราชการโดดเด่น สร้างความโปร่งใสของภาครัฐ",,,,"ก.แรงงาน 'รับโล่' ศูนย์ข้อมูลข่าวสารของราชการโดดเด่น สร้างความโปร่งใสของภาครัฐ          กระทรวงแรงงาน รับโล่ประกาศเกียรติคุณศูนย์ข้อมูลข่าวสารของราชการโดดเด่น ให้บริการข้อมูลข่าวสารแก่ประชาชนตามหลักการ ""เปิดเผยเป็นหลัก ปกปิดเป็นข้อยกเว้น เพื่อจัดแสดงข้อมูลข่าวสารตามสิทธิที่ประชาชนพึงได้รับรู้เพื่อสร้างความโปร่งใสของภาครัฐ           หม่อมหลวงปุณฑริก สมิติ ปลัดกระทรวงแรงงาน มอบหมายให้ นางถวิล เพิ่มเพียรสิน ผู้ช่วยปลัดกระทรวงแรงงาน เป็นผู้แทนร่วมการสัมมนาทางวิชาการประจำปีของการประกาศใช้พ.ร.บ.ข้อมูลข่าวสารของราชการ พ.ศ. 2540 ประจำปี 2559 และรับโล่ประกาศเกียรติคุณศูนย์ข้อมูลข่าวสารของราชการโดดเด่นจาก นายออมสิน ชีวะพฤกษ์ รัฐมนตรีประจำสำนักนายกรัฐมนตรี ณ ตึกสันติไมตรี ทำเนียบรัฐบาล วันนี้ (15 ก.ย. 60) โดย พลเอกประยุทธ์ จันทร์โอชา นายกรัฐมนตรี ได้มีข้อสั่งการ ให้ ""ปี 2560 เป็นปีแห่ง ศูนย์ข้อมูลข่าวสารของราชการ ให้ทุกส่วนราชการและหน่วยงานภาครัฐทุกแห่งมีศูนย์ข้อมูลข่าวสาร ของราชการ และ ให้เร่งผลักดัน ให้ทุกหน่วยงานจัดแสดงข้อมูลข่าวสารตามสิทธิที่ประชาชนพึงได้รับรู้เพื่อสร้างความโปร่งใสของภาครัฐ รวมทั้งให้สำนักงานปลัดสำนักนายกรัฐมนตรีร่วมกับทุกหน่วยงานเปิดเผยข้อมูลข่าวสารในการบริหารงานภาครัฐ ให้ได้ภายในปี 2560 และนำผลงานมาคัดเลือกเพื่อมอบประกาศเกียรติคุณศูนย์ข้อมูลข่าวสารของราชการโดดเด่น           ศูนย์บริการข้อมูลข่าวสารสำนักงานปลัดกระทรวงแรงงาน ได้รับคัดเลือกเป็นศูนย์ข้อมูลข่าวสาร ของราชการโดดเด่น โดยสำนักงานปลัดสำนักนายกรัฐมนตรีได้ตรวจประเมินจากเอกสาร เว็บไซต์ศูนย์บริการข้อมูลข่าวสารฯ และลงพื้นที่ตรวจประเมิน ณ ศูนย์บริการข้อมูลข่าวสารสำนักงานปลัดกระทรวงแรงงาน เมื่อวันที่ 31 กรกฎาคม 2560 ซึ่งสำนักงานปลัดกระทรวงแรงงาน ได้จัดตั้งศูนย์บริการข้อมูลข่าวสารสำนักงานปลัดกระทรวงแรงงาน โดยมีหน้าที่ให้บริการข้อมูลข่าวสารของราชการตามมาตรา 7 และมาตรา 9 (เช่น นโยบาย แผนงาน โครงการ งบประมาณ คู่มือ/คำสั่งที่มีผลกระทบต่อเอกชน จัดซื้อจัดจ้าง เป็นต้น) แห่งพระราชบัญญัติข้อมูลข่าวสารของราชการ พ.ศ. 2540 เพื่อให้บริการแก่ประชาชนตามหลักการที่ว่า ""เปิดเผยเป็นหลัก ปกปิดเป็นข้อยกเว้น โดยประชาชนสามารถเข้าถึงข้อมูลข่าวสารดังกล่าว ได้ที่ศูนย์บริการข้อมูลข่าวสารสานักงานปลัดกระทรวงแรงงาน จัดตั้ง ณ ห้องสมุดกระทรวงแรงงาน ชั้น 15 อาคารกระทรวงแรงงาน และ เว็บไซต์ศูนย์บริการข้อมูลข่าวสารฯ โดยสามารถเข้าถึงได้ 2 ช่องทาง ได้แก่ 1) ผ่านเว็บไซต์กระทรวงแรงงาน โดยเข้าไปที่เว็บไซต์ www.mol.go.th/ลิงค์ที่น่าสนใจ/ศูนย์บริการข้อมูลข่าวสาร ก.แรงงาน คลิกเลือก ""สำนักงานปลัดกระทรวงแรงงาน และ 2) ผ่านเว็บไซต์ศูนย์บริการข้อมูลข่าวสารสำนักงานปลัด กระทรวงแรงงานโดยตรง http://www.oic.go.th/infocenter3/302/           ทั้งนี้ มีหน่วยงานระดับกระทรวงที่ได้รับโล่ ประกอบด้วย สำนักนายกรัฐมนตรี (กรมประชาสัมพันธ์) กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม (สำนักงานปลัดกระทรวง กรมควบคุมมลพิษ) กระทรวงดิจิทัล เพื่อเศรษฐกิจและสังคม (สำนักงานสถิติแห่งชาติ) กระทรวงพาณิชย์ (กรมการค้าต่างประเทศ) กระทรวงแรงงาน (สำนักงานปลัดกระทรวง) และกระทรวงสาธารณสุข (กรมอนามัย) +++++++++++++++++++ กองเผยแพร่และประชาสัมพันธ์ ปริยรณ พรหมสาขา ณ สกลนคร ภาพและข่าว 15 กันยายน 2560","n20170915_344.jpg","2","3","0",,"_blank","2560-09-20",,,NULL,NULL,NULL,NULL,"Y","2018-03-26",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"345","9","2560-09-15","20170915151252","20170915151610","2017-09-15 15:12:52","ก.แรงงาน &#039;เผย&#039; นายจ้าง - ลูกจ้างต่างด้าว ผ่านการคัดกรองความสัมพันธ์แล้ว 7 แสนราย",,,,"ก.แรงงาน 'เผย' นายจ้าง - ลูกจ้างต่างด้าว ผ่านการคัดกรองความสัมพันธ์แล้ว 7 แสนราย           รองโฆษกกระทรวงแรงงาน เผยผลการคัดกรองความสัมพันธ์ มีนายจ้างผ่านการคัดกรอง 180,751 คน ไม่มาคัดกรอง 17,581 คน ลูกจ้างต่างด้าวที่ผ่านการคัดกรอง 703,661 คน ไม่ผ่านการคัดกรอง 19,967 คน และยังไม่มาคัดกรอง 74,057 คน ดำเนินการแล้วเสร็จ 102 ศูนย์ อยู่ระหว่างดำเนินการ 8 ศูนย์ กำหนดปิดทั้งหมด 16 ก.ย. 60           นางเพชรรัตน์ สินอวย ผู้ตรวจราชการกระทรวงแรงงาน ในฐานะรองโฆษกกระทรวงแรงงาน เปิดเผยภายหลังการประชุมกระทรวงแรงงาน ครั้งที่ 8/2560 ณ ห้องแถลงข่าวกระทรวงแรงงาน ชั้น 5 อาคารกระทรวงแรงงาน วันนี้ (14 ก.ย. 60) โดยกล่าวว่า ""จากผลการรับแจ้งการทำงานของคนต่างด้าวทั้ง 100 ศูนย์ ทั่วประเทศ ตั้งแต่วันที่ 24 ก.ค.  7 ส.ค. 60 มีนายจ้างมาแจ้งการใช้แรงงานต่างด้าว 198,332 ราย ลูกจ้างต่างด้าว 797,685 คน แยกเป็นแรงงานต่างด้าวสัญชาติเมียนมามากที่สุด 461,458 คน รองลงมากัมพูชา 235,757 คน และลาว 100,470 คน ตามลำดับ โดยการคัดกรองความสัมพันธ์นายจ้าง-ลูกจ้าง ตั้งแต่วันที่ 8 ส.ค.  13 ก.ย.60 มีนายจ้างผ่านการ คัดกรอง 180,751 ราย ที่ไม่มาคัดกรอง 17,581 ราย ลูกจ้างต่างด้าวที่ผ่านการคัดกรอง 703,661 คน ไม่ผ่านการ คัดกรอง 19,967 คน และยังไม่มาคัดกรอง 74,057 คน ซึ่งเป็นข้อมูลที่กระทรวงแรงงาน ได้รับการรายการจากศูนย์คัดกรองทั่วประเทศ 110 ศูนย์ ซึ่งดำเนินการแล้วเสร็จ 102 ศูนย์ อยู่ระหว่างดำเนินการ 8 ศูนย์ ประกอบด้วยจังหวัดตาก ลำพูน นนทบุรี ประจวบคีรีขันธ์ สุพรรณบุรี ชลบุรี นครศรีธรรมราช และระนอง โดยจะดำเนินการคัดกรอง แล้วเสร็จและปิดศูนย์คัดกรองความสัมพันธ์นายจ้าง-ลูกจ้างทั่วประเทศ ในวันที่ 16 ก.ย. 60 นี้           การดำเนินงานในระยะต่อไป แรงงานต่างด้าวต้องไปดำเนินการพิสูจน์สัญชาติตามขั้นตอนของประเทศต้นทาง โดยแรงงานเมียนมา ต้องไปพิสูจน์สัญชาติใน 8 จังหวัด 9 ศูนย์ ได้แก่ จังหวัดสมุทรสาคร 2 ศูนย์ จังหวัดสมุทรปราการ 1 ศูนย์ จังหวัดเชียงราย 1 ศูนย์ จังหวัดตาก 1 ศูนย์ จังหวัดระนอง 1 ศูนย์ เชียงใหม่ 1 ศูนย์ นครสวรรค์ 1 ศูนย์ และสงขลา 1 ศูนย์ โดยจ่ายค่าธรรมเนียมที่เคาน์เตอร์เซอร์วิส แล้วนำหลักฐานเอกสารไปพิสูจน์สัญชาติตามสถานที่ดังกล่าวข้างต้น สำหรับแรงงานสัญชาติลาว ต้องกลับไปดำเนินการตามขั้นตอน MOU ส่วนแรงงานกัมพูชา จะมีเจ้าหน้าที่เข้ามาดำเนินการตรวจสัญชาติในไทยที่จังหวัดกรุงเทพฯ ระยอง และสงขลา โดยกระทรวงแรงงานจะคอยติดตามการดำเนินงานของศูนย์ตรวจสัญชาติ (One Stop Service) ของแต่ละประเทศ ว่าเป็นไปตามเป้าหมายที่กำหนดหรือไม่ หากไม่เป็นไปตามเป้าหมาย จะมีการปรับแผนการดำเนินงานต่อไปเพื่อให้ทัน 31 ธ.ค. 60           ""หลังจากที่มีการประกาศใช้ พ.ร.ก. การบริหารจัดการการทำงานของคนต่างด้าว พ.ศ. 2560 ได้มีนายจ้างมาขอโควตานำเข้าแรงงานตามบันทึกข้อตกลง (MOU) เพิ่มขึ้นอีก 102,036 คน จากเดิมที่มาขอโควตาไว้ 697,340 คน และนับจากนี้การนำเข้าแรงงานต่างด้าวเข้ามาทำงาน ต้องทำตามขั้นตอน MOU ทั้งหมด รองโฆษกกระทรวงแรงงาน กล่าวในท้ายที่สุด +++++++++++++++++++ กองเผยแพร่และประชาสัมพันธ์ ปริยรณ พรหมสาขา ณ สกลนคร ข่าว สมภพ ศีลบุตร ภาพ 14 กันยายน 2560","n20170915_345.jpg","2","3","0",,"_blank","2560-09-20",,,NULL,NULL,NULL,NULL,"Y","2018-03-26",NULL,,,,"1","453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"346","9","2560-09-19","20170919091925","20170919091925","2017-09-19 09:19:25","ไทยแจงสหรัฐฯ เดินหน้ากม.คุ้มครองแรงงาน สบช่องขอให้ปิดการไต่สวนกรณีเอกชนร้องตัด GSP ไทย",,,,,"n20170919_346.jpg","1","11","0","https://mgronline.com/business/detail/9600000095405","_self","2560-09-24",,,NULL,NULL,NULL,NULL,"Y","2018-03-26",NULL,NULL,NULL,NULL,NULL,"453",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"347","18","2560-09-25","20170925094645","20170925094645","2017-09-25 09:46:45","แรงงาน 4.0",,,,,,"1","11","0","https://www.youtube.com/watch?v=9ZvdMbOCGCw&feature=share&app=desktop","_blank","2560-09-30",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"348","18","2560-09-30","20170930101429","20170930101429","2017-09-30 10:14:29","1 Zero Tolerance Against Trafficking in Persons-Proactive Intelligence Led Response in Thailand",,,,,,"1","11","0","https://www.youtube.com/watch?v=9ofHS3_bjBA&t=9s","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"349","18","2560-09-30","20170930101557","20170930101557","2017-09-30 10:15:57","2 The Crackdown on Labour Trafficking in Fishing Vessels-The Kantang Case",,,,,,"1","11","0","https://www.youtube.com/watch?v=vJygvd5LAKk&feature=youtu.be","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"350","18","2560-09-30","20170930101639","20170930101639","2017-09-30 10:16:39","3 The Crackdown of Trafficking-Hua Sai &amp; Padung Basar Case",,,,,,"1","11","0","https://www.youtube.com/watch?v=OHJhi-_a7ns&feature=youtu.be","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"351","18","2560-09-30","20170930101719","20170930101719","2017-09-30 10:17:19","4 Child Prostitution in Chiang Mai and Bangkok Yai",,,,,,"1","11","0","https://www.youtube.com/watch?v=Z_n5CkuDuaQ&feature=youtu.be","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"352","18","2560-09-30","20170930101802","20170930101802","2017-09-30 10:18:02","5 Forced Labors in Shrimp peeling Shed in Samutsakorn-Rescue almost hundred myanmar workers",,,,,,"1","11","0","https://www.youtube.com/watch?v=j2hoamP7GLQ&feature=youtu.be","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"353","18","2560-09-30","20170930101849","20170930101849","2017-09-30 10:18:49","1 การแก้ไขปัญหาการค้ามนุษย์-ภาพรวม2558",,,,,,"1","11","0","https://www.youtube.com/watch?v=865mro-qdzc&feature=youtu.be","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"354","18","2560-09-30","20170930101924","20170930101924","2017-09-30 10:19:24","2 คดีกันตัง",,,,,,"1","11","0","https://www.youtube.com/watch?v=tXH8vr8tSFA&feature=youtu.be","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"355","18","2560-09-30","20170930102006","20170930102006","2017-09-30 10:20:06","3 คดีหัวไทร ปาดังเบซา",,,,,,"1","11","0","https://www.youtube.com/watch?v=2l8LXgmI2nM&feature=youtu.be","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"356","18","2560-09-30","20170930102038","20170930102038","2017-09-30 10:20:38","4 คดีเชียงใหม่ บางกอกใหญ่",,,,,,"1","11","0","https://www.youtube.com/watch?v=-xPXz3ed81E&feature=youtu.be","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"357","18","2560-09-30","20170930102109","20170930102109","2017-09-30 10:21:09","5 คดีล้งกุ้ง",,,,,,"1","11","0","https://www.youtube.com/watch?v=-h-xWNt7FkI&t=14s","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"358","18","2560-09-30","20170930102309","20170930102309","2017-09-30 10:23:09","1 Thailands Vigorous Prosecution Efforts in Combating Human Trafficking in 2016",,,,,,"1","11","0","https://www.youtube.com/watch?v=mAMZGaudKL0","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"359","18","2560-09-30","20170930102429","20170930102429","2017-09-30 10:24:29","3 The Crackdown on Child Sex Trafficking Syndicates in 2016- The Big Boss Ring",,,,,,"1","11","0","https://www.youtube.com/watch?v=hDImsqs9kec","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"360","18","2560-09-30","20170930102506","20170930102506","2017-09-30 10:25:06","4 Speedy Criminal Justice Process in Combating Trafficking in Persons in 2016The Ton Nam Karaoke Cas",,,,,,"1","11","0","https://www.youtube.com/watch?v=JCsC7QkSNSk&feature=youtu.be","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"361","18","2560-09-30","20170930102537","20170930102537","2017-09-30 10:25:37","5 Transnational Labor Trafficking in the fishery Sector in 2016-The Phuket Operation",,,,,,"1","11","0","https://www.youtube.com/watch?v=RGHfIoeSeKs&t=2s","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"362","18","2560-09-30","20170930102604","20170930102604","2017-09-30 10:26:04","6 From Internet Crime Against Children to Trafficking in PersonsThe Fang Operation",,,,,,"1","11","0","https://www.youtube.com/watch?v=FB8eMcy9kbU&feature=youtu.be","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"363","18","2560-09-30","20170930102630","20170930102630","2017-09-30 10:26:30","7 TICAC-2559",,,,,,"1","11","0","https://www.youtube.com/watch?v=cj2V7vtHapU&feature=youtu.be","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"364","18","2560-09-30","20170930102731","20170930102731","2017-09-30 10:27:31","1 ภาพรวม-2559",,,,,,"1","11","0","https://www.youtube.com/watch?v=Bqw88sgsykk","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"365","18","2560-09-30","20170930102758","20170930102758","2017-09-30 10:27:58","2 คดีนาตารี",,,,,,"1","11","0","https://www.youtube.com/watch?v=uwIJqLY-TG4&feature=youtu.be","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"366","18","2560-09-30","20170930102829","20170930102829","2017-09-30 10:28:29","3 คดีบิ๊กบอส",,,,,,"1","11","0","https://www.youtube.com/watch?v=-hudiP_E4Bc","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
"367","18","2560-09-30","20170930102858","20170930102858","2017-09-30 10:28:58","4 คดีต้นน้ำคาราโอเกะ",,,,,,"1","11","0","https://www.youtube.com/watch?v=eRxz6S8Svbk","_blank","2560-10-05",,,NULL,NULL,NULL,NULL,"Y","2017-09-30",NULL,NULL,NULL,NULL,NULL,"454",,,,NULL,NULL,"1","1","1","ศูนย์ปฏิบัติการป้องกันการค้ามนุษย์",,,"0",NULL,NULL,NULL,NULL
