title,post_id,url,index
บูรณาการตรวจสอบการทำงานของแรงงานต่างด้าว,2170,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2170&action=edit,179
5 หน่วยแรงงาน บริการประชาชน,2171,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2171&action=edit,180
"ประชุมอาสาสมัครแรงงานขับเคลื่อนภารกิจฐานข้อมูล"" แรงงานนอกระบบ""",2172,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2172&action=edit,181
5 หน่วยแรงงาน ประชุมหัวหน้าส่วนราชการและนายอำเภอครั้งที่ 6 /2560,2173,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2173&action=edit,182
"5 หน่วยแรงงาน ร่วมเสวนา ""แก้ไขปัญหาแรงงานต่างด้าวและการค้ามนุษย์""",2174,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2174&action=edit,183
"เยี่ยม ติดตาม ""แจง"" สิทธิประโยชน์กับครอบครัวแรงงานไทยที่เสียชีวิต",2175,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2175&action=edit,184
กิจกรรมวันอาฬหบูชา,2176,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2176&action=edit,185
วันสมเด็จพระนารายณ์มหาราช,2177,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2177&action=edit,186
ร่วมงานแถลงข่าว โครงการส่งเสริมเศรษฐกิจและการท่องเที่ยว,2178,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2178&action=edit,187
"""รอบรู้ แรงงาน"" กาญจนบุรี",2179,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2179&action=edit,188
สำนักงานแรงงานจังหวัดกาญจนบุรี ร่วมกันออกกำลัง,2180,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2180&action=edit,189
แรงงาน ตม.- กอ.รมน. ตรวจบูรณาการ,2181,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2181&action=edit,190
"จิตอาสาชาวกระทรวงแรงงาน""กาญจนบุรี"" ประดิษฐ์ดอกไม้จันทน์พระราชทาน",2182,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2182&action=edit,191
"คณะทำงานฯรองนายกรัฐมนตรี ตรวจติดตามภารกิจสำคัญในพื้นที่ ""กาญจนบุรี""",2183,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2183&action=edit,192
วันคล้ายวันสวรรคต สมเด็จพระศรีนครินทราบรมราชชนนี,2184,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2184&action=edit,193
"ตรวจบูรณาการ ""ตลาดโรงเกลือ""",2185,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2185&action=edit,194
"""จิตอาสาพัฒนาร่วมบุญ""",2186,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2186&action=edit,195
ร่วมกิจกรรมจังหวัดเคลื่อนที่ อำเภอท่าม่วง กาญจนบุรี,2187,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2187&action=edit,196
ประชุมหัวหน้าส่วนราชการ กาญจนบุรี,2188,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2188&action=edit,197
ประชุม หัวหน้าส่วนราชการสังกัดกระทรวงแรงงาน ครั้งที่ 8/2560 วันพุธที่ 9 สิงหาคม 2560,2189,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2189&action=edit,198
ออกกำลังเพื่อสุขภาพ,2190,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2190&action=edit,199
ร่วมแรงร่วมใจ ปลูกดอกดาวเรือง น้อมรำลึกในพระมหากรุณาธิคุณ 'ในหลวงร.๙',2191,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2191&action=edit,200
กิจกรรมเฉลิมพระเกียรติ วันเฉลิมพระชนมพรรษา,2192,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2192&action=edit,201
พุธ ออกกำลัง,2193,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2193&action=edit,202
"ชุมชนคุณธรรมขับเคลื่อนด้วยพลัง ""บวร""",2194,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2194&action=edit,203
แรงงาน - สวัสดิการและคุ้มครองแรงงาน ร่วมตรวจบูรณาการ,2195,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2195&action=edit,204
กิจกรรมเฉลิมพระเกียรติ โครงการน้ำพระทัยพระราชทาน,2196,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2196&action=edit,205
โครงการจังหวัดเคลื่อนที่ ครั้งที่ 11/2560,2197,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2197&action=edit,206
วันพุธ ร่วมออกกำลัง,2198,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2198&action=edit,207
กิจกรรมดีดีเพื่อรำลึกในพระมหากรุณาธิคุณในหลวงรัชกาลที่ ๙,2199,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2199&action=edit,208
ความสำเร็จ เริ่มจากมีสุขภาพที่ดี ออกกำลังกายกันเถอะ,2200,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2200&action=edit,209
ประชุมคณะทำงานขับเคลื่อนแผนพัฒนากำลังคนจังหวัดกาญจนบุรี 2560 - 2564,2201,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2201&action=edit,210
ประชุม หัวหน้าส่วนราชการสังกัดกระทรวงแรงงาน ครั้งที่ 9/2560,2202,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2202&action=edit,211
ประชุมคณะอนุกรรมการพิจารณาอัตราค่าจ้างขั้นต่ำ ครั้งที่ 3/2560,2203,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2203&action=edit,212
"รับนโยบายรัฐมนตรี ""แรงงาน"" มุ่งสู่ วิสัยทัศน์ เพื่อการยุติ 3 ประเด็นหลัก",2204,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2204&action=edit,213
ผู้ตรวจราชการกระทรวงแรงงาน ติดตามความก้าวหน้าของผลปฏิบัติงานตามประเด็นแผนการตรวจราชการ รอบที่ 3,2205,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2205&action=edit,214
โครงการเสริมสร้างศักยภาพบุคลากรและเครือข่ายแรงงานสู่ไทยแลนด์ 4.0,2206,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2206&action=edit,215
รายงานสถานการณ์แรงงานจังหวัดกาญจนบุรี ไตรมาส 4/2559,2348,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2348&action=edit,216
รายงานสถานการณ์แรงงานจังหวัดกาญจนบุรี รายปี 2559,2349,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2349&action=edit,217
รายงานสถานการณ์แรงงานจังหวัดกาญจนบุรี ไตรมาส 1/2560,2350,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2350&action=edit,218
รายงานสถานการณ์แรงงานจังหวัดกาญจนบุรี ไตรมาส 2/2560,2351,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2351&action=edit,219
ฝากประชาสัมพันธ์ค่ะ,2021,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2021&action=edit,220
"ประเทศไทยติด""อันดับสูงสุด""ในการแก้ปัญหาแรงงานเด็ก",2022,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2022&action=edit,221
ขั้นตอนการสมัครขึ้นทะเบียนเป็นผู้ประกันตน ตามมาตรา 40 ผ่านระบบอินเทอร์เน็ต,2023,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2023&action=edit,222
"""ปลัดแรงงาน"" กำชับ ขรก.ทำงานร่วมเครือข่ายสอดรับแผนพัฒนา จังหวัดเสริมภาพลักษณ์กระทรวงที่ดี",2024,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2024&action=edit,223
เชิญชวนมาเที่ยวงานสะพานฯ จังหวัดกาญจนบุรีกันคะ,2025,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2025&action=edit,224
"รับนโยบายรัฐมนตรี ""แรงงาน"" มุ่งสู่วิสัยทัศน์",2207,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2207&action=edit,225
ต้อนรับคณะผู้ตรวจราชการ,2208,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2208&action=edit,226
ต้อนรับ ผุ้ว่าราชการจังหวัดและรองผู้ว่าราชการจังหวัดกาญจนบุรี,2209,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2209&action=edit,227
พิธีมอบสิ่งของพระราชทานจิตอาสา,2210,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2210&action=edit,228
5 หน่วย 'แรงงาน' ร่วมประชุม VDO Conference,2211,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2211&action=edit,229
รวมพลังแห่งความภักดี,2212,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2212&action=edit,230
ตักบาตร ถวายพระราชกุศล,2213,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2213&action=edit,231
23 ตุลาคม วันปิยมหาราช,2214,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2214&action=edit,232
ประชุมจัดทำแผนปฏิบัติการป้องกันการค้ามนุษย์ด้านแรงงาน,2215,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2215&action=edit,233
ประชุมหัวหน้าส่วน 'แรงงาน' ขับเคลื่อนนโยบายสำคัญสู่ระดับพื้นที่,2216,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2216&action=edit,234
กิจกรรมจังหวัดเคลื่อนที่ ตำบลบ้องตี้ อำเภอไทรโยค,2217,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2217&action=edit,235
ประชุมความคืบหน้าเศรษฐกิจพิเศษ 'กาญจนบุรี',2218,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2218&action=edit,236
"กระทรวงแรงงาน สู่กิจกรรม ""วันรวมน้ำใจ""",2219,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2219&action=edit,237
"วัน ""พระบิดาแห่งฝนหลวง""",2220,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2220&action=edit,238
ศูนย์ปฏิบัติการป้องกันปัญหา การค้ามนุษย์ด้านแรงงาน'กาญจนบุรี' 'ผนึกทีม' ตรวจบูรณาการ,2221,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2221&action=edit,239
เร่งพิสูจน์สัญชาติก่อนหมดระยะผ่อนผัน,2026,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2026&action=edit,240
กาญจนบุรี' ส่วนราชการสังกัดกระทรวงแรงงานร่วมจัดกิจกรรมให้ความรู้และบริการผู้เข้าร่วมโครงการสถานพยาบาลต้นแบบฯ,2027,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2027&action=edit,241
จ้างเเรงงานอายุต่ำกว่า 15 ปี ไม่ได้นะคะ,2028,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2028&action=edit,242
ประกาศรายชื่อผู้ผ่านการเลือกสรรเพื่อจัดจ้างเป็นพนักงานราชการทั่วไป ตำแหน่งนักวิชาการแรงงาน,2029,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2029&action=edit,243
กระทรวงแรงงาน 'เร่ง' เด็กไทยเรียนสายอาชีพ,2030,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2030&action=edit,244
แค่เรียนจบยังไม่พอ ต้องหามูลค่าเพิ่มให้ตนเองด้วย,2031,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2031&action=edit,245
” บิ๊กอู๋ ” ชื่นชมแรงงานไทยไปทำงาน ต่างประเทศนำเงินเข้าประเทศกว่าแสนล้าน บาทต่อปี,2032,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2032&action=edit,246
สนใจทำงานมีตำแหน่งงานว่างมานำเสนอค่ะ,2033,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2033&action=edit,247
ตรวจบูรณาการป้องกันการค้ามนุษย์ด้านแรงงาน,2222,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2222&action=edit,248
กาญจนบุรี ผนึกกำลัง ตรวจบูรณาการ กิจการกลุ่มเสี่ยง อ้อยและน้ำตาล,2223,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2223&action=edit,249
"กาญจนบุรี บูรณาการตรวจ""ตลาดนัด""",2224,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2224&action=edit,250
โครงการจังหวัดเคลื่อนที่และโครงการคลีนิคมหาดไทย ครั้งที่ 2/2561,2225,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2225&action=edit,251
กิจกรรมให้ความรู้และบริการผู้เข้าร่วมโครงการสถานพยาบาลต้นแบบฯ,2226,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2226&action=edit,252
ร่วมกิจกรรมรณรงค์ยุติความรุนแรงต่อเด็กและสตรี ณ วัดโพธิ์เย็น ตำบลดอนขมิ้น อำเภอท่ามะกา,2227,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2227&action=edit,253
ทำบุญ ตักบาตรถวายพระราชกุศล,2228,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2228&action=edit,254
บำเพ็ญประโยชน์ วันพ่อแห่งชาติ,2229,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2229&action=edit,255
"""เปิดโครงการสังคมสร้างสุข พลังสร้างชาติ""",2230,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2230&action=edit,256
ร่วมงาน 'วันต่อต้านคอร์รัปชั่นสากล',2231,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2231&action=edit,257
'กาญจนบุรี' ผนึกทีม ตรวจบูรณาการสถานประกอบการ,2232,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2232&action=edit,258
กาญจนบุรี ร่วมตรวจบูรณาการป้องกันการค้ามนุษย์ด้านแรงงาน,2233,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2233&action=edit,259
ค่าจ้างขั้นต่ำ ปี 2561,2034,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2034&action=edit,260
"ปิดเทอม-เปิดประสบการณ์ กระทรวงแรงงาน  ชวนน้องๆ ร่วมโครงการ ""ประชารัฐรวมพลัง  สร้างยุวแรงงาน",2035,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2035&action=edit,261
โครงการจังหวัดเคลื่อนที่และโครงการคลีนิคมหาดไทย ครั้งที่ 3/2561,2234,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2234&action=edit,262
เปิดโครงการสังคมสร้างสุข พลังสร้างชาติ ณ องค์การบริหารส่วนตำบลศรีมงคล อ.ไทรโยค จ.กาญจนบุรี,2235,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2235&action=edit,263
ดำเนินโครงการสังคมสร้างสุข พลังสร้างชาติ,2236,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2236&action=edit,264
ปิดโครงการสังคมสร้างสุข พลังสร้างชาติ จังหวัดกาญจนบุรี,2237,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2237&action=edit,265
"""กระทรวงแรงงาน” คณะทำงานติดตามตรวจเยี่ยมป้องกัน ลดอุบัติเหตุ จุดตรวจหลักอำเภอทองผาภูมิ จังหวัดกาญจนบุรี",2238,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2238&action=edit,266
จัดบริการประชาชน ช่วงเทศกาลปีใหม่,2239,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2239&action=edit,267
รณรงค์ยาเสพติดสถานประกอบการ อำเภอด่านมะขามเตี้ย,2240,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2240&action=edit,268
ร่วมหารือประชุม TBC ไทย-เมียนมา,2241,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2241&action=edit,269
‘บริการประชาชน’ กับวันนัดพบแรงงาน,2242,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2242&action=edit,270
เทิดพระเกียรติสมเด็จพระนเรศวรมหาราช,2243,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2243&action=edit,271
ตรวจบูรณาการด้านแรงงาน,2244,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2244&action=edit,272
จังหวัดเคลื่อนที่ อบต.แม่กระบุง จ.กาญจนบุรี,2245,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2245&action=edit,273
พัฒนา เสริมสร้างอาสาสมัครแรงงานจังหวัดกาญจนบุรี,2246,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2246&action=edit,274
สำนักงานแรงงานกาญจนบุรี ร่วมประชุม TBC ไทย-เมียนมา,2247,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2247&action=edit,275
ร่วมประชุมศูนย์ช่วยเหลือผู้ประสบความเดือดร้อนด้านอาชีพจังหวัดกาญจนบุรี,2248,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2248&action=edit,276
ร่วมตรวจบูรณาการด้านแรงงาน กิจการ บรรจุก๊าซหุงต้ม ผลิตน้ำแข็ง รีสอร์ท ปศุสัตว์,2249,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2249&action=edit,277
รายงานสถานการณ์แรงงานจังหวัดกาญจนบุรีไตรมาส 3/2560,2352,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2352&action=edit,278
รายงานสถานการณ์แรงงานจังหวัดกาญจนบุรี ไตรมาส 4/2560,2353,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2353&action=edit,279
หนุนยุวแรงงาน !! ทำงานช่วงปิดเทอมได้ค่าแรง 40 บาท/ชม.,2036,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2036&action=edit,280
ตำแหน่งงานว่าง เดือน มีนาคม 'จังหวัดกาญจนบุรี',2037,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2037&action=edit,281
สถานการณ์การลักลอบไปทำงานที่ประเทศ เกาหลีใต้โดยการชักชวนผ่านสื่อออนไลน์ เพิ่มขึ้นทุกปี,2038,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2038&action=edit,282
""" ทักษะแรงงาน "" เป็นหนึ่งปัจจัยที่ทำให้ประเทศไทยติดอันดับ",2039,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2039&action=edit,283
คนที่ขาดส่งประกันสังคม ควรรู้,2040,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2040&action=edit,284
สิทธิประกันสังคม,2041,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2041&action=edit,285
สำนักงานแรงงาน จังหวัดกาญจนบุรี ร่วมสร้างสังคมคุณธรรม,2042,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2042&action=edit,286
ร่วมตรวจบูรณาการด้านแรงงาน กิจการ อุปกรณ์รถยนต์ สวนกล้วยไม้และพฤกษศาสตร์ ผลิตอาหารสัตว์,2250,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2250&action=edit,287
ประชุมพิจารณาร่างแผนยุทธศาสตร์ด้านแรงงาน พ.ศ.2562 - 2564,2251,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2251&action=edit,288
รณรงค์ยาเสพติดสถานประกอบการ 'อำเภอท่าม่วง',2252,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2252&action=edit,289
จังหวัดเคลื่อนที่ ตำบลไล่โว่ อำเภอสังขละบุรี,2253,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2253&action=edit,290
โครงการแก้ไขปัญหาความเดือดร้อนด้านอาชีพ ต.ปากแพรก อ.เมือง กาญจนบุรี,2254,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2254&action=edit,291
"กระทรวงแรงงานพร้อมใจร่วมพิธี ""แผ่นดินสมเด็จพระนั่งเกล้าเจ้าอยู่หัว""",2255,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2255&action=edit,292
ผู้ตรวจราชการ (นายอภิญญา สุจริตตานันท์) นำทีมตรวจราชการจังหวัดกาญจนบุรี,2256,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2256&action=edit,293
ร่วมตรวจบูรณาการด้านแรงงาน กิจการ โรงงานผลิตและส่งออกอาหารกระป๋องและสนามกอล์ฟ,2257,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2257&action=edit,294
โครงการแก้ไขปัญหาความเดือดร้อนด้านอาชีพ ต.ดอนแสลบ อ.ห้วยกระเจา กาญจนบุรี,2258,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2258&action=edit,295
ประชุมประชาพิจารณ์ ร่างแผนยุทธศาสตร์ด้านแรงงานจังหวัดกาญจนบุรี พ.ศ.2562 - 2564,2259,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2259&action=edit,296
ร่วมกิจกรรมเนื่องในงานวันผู้สูงอายุแห่งชาติ ประจำปี 2561,2260,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2260&action=edit,297
รายงานสถานการณ์แรงงานจังหวัดกาญจนบุรี รายปี 2560,2354,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2354&action=edit,298
รายงานสถานการณ์แรงงานจังหวัดกาญจนบุรี ไตรมาส 1/2561,2355,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2355&action=edit,299
สถานการณ์แรงงานไตมาส1 ปี 2561,2043,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2043&action=edit,300
การไปทำงานต่างประเทศโดยไม่ถูกกฎหมายมีความเสี่ยง❗️,2044,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2044&action=edit,301
ห่วงใยสุขภาพคนทำงานค่ะ,2045,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2045&action=edit,302
สิทธิรับเงินชดเชยเมื่อถูกเลิกจ้าง,2046,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2046&action=edit,303
ร่วมสร้างสังคมคุณธรรม จากสำนักงานแรงงานจังหวัดกาญจนบุรี,2047,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2047&action=edit,304
ตรวจบูรณาการค้ามนุษย์ 24 เมษายน 2561,2261,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2261&action=edit,305
พิธีถวายสักการะพระบรมราชานุสาวรีย์ สมเด็จพระนเรศวรมหาราช,2262,http://kanchanaburi2.mol.go.th/wp-admin/post.php?post=2262&action=edit,306
